,place_id,name,main_category,phone,address,address_ward,address_street,address_city,address_postal_code,address_state,address_country_code
48,ChIJHStw-bmJoDERKLaW8aKPc_Q,Cửa hàng Gas và Bếp Gas Hakia Cái Răng,Công ty ga,0292 3846 846,"Cửa hàng Gas và Bếp Gas Hakia Cái Răng, 522A Trần Hưng Đạo, Lê Bình, Cái Răng, Cần Thơ","Lê Bình, Cái Răng",522A Trần Hưng Đạo,Cần Thơ,,"Cái Răng, Cần Thơ",VN
60,ChIJX4No-AaIoDERlZOk0XLTqeo,Cửa hàng Gas-Bếp gas Minh Châu,Cửa hàng,0983 098 197,"Cửa hàng Gas-Bếp gas Minh Châu, 233/34/11 Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",233/34/11 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
63,ChIJcRGwxEsvdTERFtbi-rHDxg4,Công Ty Cp Vận Tải Sản Phẩm Khí Quốc Tế - Gas Shipping,Dịch vụ vận chuyển hàng hóa,028 2220 5388,"Công Ty Cp Vận Tải Sản Phẩm Khí Quốc Tế - Gas Shipping, 10 Đ. Mai Chí Thọ, Thủ Thiêm, Quận 2, Thành phố Hồ Chí Minh","Thủ Thiêm, Quận 2",10 Đ. Mai Chí Thọ,Thành phố Hồ Chí Minh,,"Quận 2, Thành phố Hồ Chí Minh",VN
80,ChIJZytcj7yJoDERe47HCEgQOzo,Cửa hàng Xăng dầu Petrolimex Số 19,Trạm xăng,0292 3846 153,"Cửa hàng Xăng dầu Petrolimex Số 19, 167/4a Phạm Hùng, Lê Bình, Cái Răng, Cần Thơ","Lê Bình, Cái Răng","167/4a Phạm Hùng, Lê Bình",Cần Thơ,,"Cái Răng, Cần Thơ",VN
83,ChIJPV9cEOuRNDERP4NmoIG_jAk,Cửa hàng Gas Cầu Giấy - Gas ABC,Công ty ga,024 3366 3444,"Cửa hàng Gas Cầu Giấy - Gas ABC, 100 P. Trung Kính, Yên Hoà, Cầu Giấy, Hà Nội","Yên Hoà, Cầu Giấy",100 P. Trung Kính,Hà Nội,,"Cầu Giấy, Hà Nội",VN
84,ChIJT0aMyPCtNDERt29Dr1m8PSI,Cửa Hàng Gas Hoàn Kiếm - Gas ABC,Công ty ga,0962 651 116,"Cửa Hàng Gas Hoàn Kiếm - Gas ABC, 124 Đ. Bạch Đằng, Chương Dương Độ, Hoàn Kiếm, Hà Nội","Chương Dương Độ, Hoàn Kiếm",124 Đ. Bạch Đằng,Hà Nội,,"Hoàn Kiếm, Hà Nội",VN
85,ChIJYTzI40upNTERBDjTPavxwLA,Cửa hàng gas petrolimex khu Hoàn Kiếm,Cửa hàng ga,,"Cửa hàng gas petrolimex khu Hoàn Kiếm, Số 114 P. Hai Bà Trưng, ​​Q, Hoàn Kiếm, Hà Nội","​​Q, Hoàn Kiếm",Số 114 P. Hai Bà Trưng,Hà Nội,,"Hoàn Kiếm, Hà Nội",VN
103,ChIJdWNsNvetNTERN7UeBOi2FhU,Cửa Hàng Gas Số 22,Cửa hàng đồ gia dụng,024 3366 3444,"Cửa Hàng Gas Số 22, 751 Giải Phóng, Giáp Bát, Hoàng Mai, Hà Nội","Giáp Bát, Hoàng Mai",751 Giải Phóng,Hà Nội,,"Hoàng Mai, Hà Nội",VN
104,ChIJJ4TJu6FioDERutBoAqBHCBU,Cửa hàng Gas Bình Minh - Cần Thơ 1,Cửa hàng,0292 3735 735,"Cửa hàng Gas Bình Minh - Cần Thơ 1, 151/51A Đ. Trần Hoàng Na, Hưng Lợi, Ninh Kiều, Cần Thơ 900000","Hưng Lợi, Ninh Kiều",151/51A Đ. Trần Hoàng Na,Cần Thơ,900000.0,"Ninh Kiều, Cần Thơ",VN
114,ChIJXaW5wOKHoDERhUcg5PIafCo,Cửa hàng Gas Bình Minh - Cần Thơ 2,Cửa hàng,0292 3735 736,"Cửa hàng Gas Bình Minh - Cần Thơ 2, C22 Đ. Cách Mạng Tháng 8, An Thới, Bình Thủy, Cần Thơ 900000","An Thới, Bình Thủy",C22 Đ. Cách Mạng Tháng 8,Cần Thơ,900000.0,"Bình Thủy, Cần Thơ",VN
115,ChIJKS9-5jqIoDER70kjW7zbufg,Cửa Hàng Gas Petrolimex Số 2,Trạm xăng,,"Cửa Hàng Gas Petrolimex Số 2, 162 Đ. Trần Ngọc Quế, Xuân Khánh, Ninh Kiều, Cần Thơ","Xuân Khánh, Ninh Kiều",162 Đ. Trần Ngọc Quế,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
120,ChIJj9i8l0SsNTERPF3gk7nT_bk,Cửa Hàng Gas Minh Đức,Cửa hàng ga,024 3366 3444,"Cửa Hàng Gas Minh Đức, 67, Trương Định, Quận Hai Bà Trưng, Hoàng Mai, Hà Nội","Giáp Nhị, Hoàng Mai","67, Trương Định, Quận Hai Bà Trưng",Hà Nội,,"Hoàng Mai, Hà Nội",VN
138,ChIJ6beGwdCJoDERvJledWR8dfo,Cửa Hàng Gas Petrolimex Số 1,Cửa hàng ga,1900 989874,"Cửa Hàng Gas Petrolimex Số 1, 16 Đ. Nguyễn Văn Cừ, An Hoà, Ninh Kiều, Cần Thơ","An Hoà, Ninh Kiều",16 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
139,ChIJ17ApohOIoDER1HweGEQVEG4,Cửa Hàng Gas - Bếp Gas Xuân Hoa,Cửa hàng bán dụng cụ sửa nhà,0292 3891 791,"Cửa Hàng Gas - Bếp Gas Xuân Hoa, 138 Nguyễn Văn Cừ Nối Dài, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",138 Nguyễn Văn Cừ Nối Dài,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
144,ChIJ1VvM-RerNTERwg_-5Gyh9KM,Cửa hàng gas ABC số 9,Cửa hàng ga,,"Cửa hàng gas ABC số 9, 133pho P. Thái Hà, Trung Liệt, Đống Đa, Hà Nội","Trung Liệt, Đống Đa",133pho P. Thái Hà,Hà Nội,,"Đống Đa, Hà Nội",VN
145,ChIJycfkwmWtNTERDB7bJVMvlAU,Cửa Hàng Gas Petrolimex Hà Nội,Cửa hàng ga,0983 255 286,"Cửa Hàng Gas Petrolimex Hà Nội, 460 Đ. Khương Đình, Hạ Đình, Thanh Xuân, Hà Nội 100000","Hạ Đình, Thanh Xuân",460 Đ. Khương Đình,Hà Nội,100000.0,"Thanh Xuân, Hà Nội",VN
146,ChIJXZ_wcJWtNTER71L1Iw8yIgI,Đổi gas Petrolimex - Đại lý gas Hưng Thịnh,Cửa hàng,0986 699 755,"Đổi gas Petrolimex - Đại lý gas Hưng Thịnh, 32 Ng. 325 P. Kim Ngưu, Thanh Lương, Hai Bà Trưng, Hà Nội","Thanh Lương, Hai Bà Trưng",32 Ng. 325 P. Kim Ngưu,Hà Nội,,"Hai Bà Trưng, Hà Nội",VN
175,ChIJ6yLszFyrNTERSSpPcIu5-fk,Trung tâm bán lẻ gas petrovietnam,Cửa hàng ga,024 3834 2266,"Trung tâm bán lẻ gas petrovietnam, 59 Ng. 184 P. Hoa Bằng, Yên Hoà, Cầu Giấy, Hà Nội","Yên Hoà, Cầu Giấy",59 Ng. 184 P. Hoa Bằng,Hà Nội,,"Cầu Giấy, Hà Nội",VN
176,ChIJySPCK5urNTERZdXW141pzM8,Cửa hàng Gas - Gas Trường Thành,Cửa hàng ga,0913 380 575,"Cửa hàng Gas - Gas Trường Thành, 275 Ng. Văn Chương, Khâm Thiên, Đống Đa, Hà Nội","Khâm Thiên, Đống Đa",275 Ng. Văn Chương,Hà Nội,,"Đống Đa, Hà Nội",VN
177,ChIJPY0vxg2rNTERwXArHmOGOzA,Đại lý gas petrolimex số 36,Cửa hàng ga,024 3678 9888,"Đại lý gas petrolimex số 36, Số 171 Xuân Thủy, Dịch Vọng Hậu, Cầu Giấy, Hà Nội","Dịch Vọng Hậu, Cầu Giấy",Số 171 Xuân Thủy,Hà Nội,,"Cầu Giấy, Hà Nội",VN
178,ChIJ85498buJoDERphEsXvgCI4Y,Bếp Gas Sakura Cần Thơ,Cửa hàng đồ gia dụng,0292 3764 441,"Bếp Gas Sakura Cần Thơ, 84 Đ. 3 Tháng 2, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",84 Đ. 3 Tháng 2,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
182,ChIJo3s5PJOtNTER6t67yQepLYU,Đại Lý Gas Petrolimex Hà Nội,Công ty ga,0983 255 286,"Đại Lý Gas Petrolimex Hà Nội, 123 P. Trung Kính, Trung Hoà, Cầu Giấy, Hà Nội 100000","Trung Hoà, Cầu Giấy",123 P. Trung Kính,Hà Nội,100000.0,"Cầu Giấy, Hà Nội",VN
191,ChIJSxF0SOtjoDERWsAC-PnO-Xk,NSH PETRO,Trạm xăng,,"NSH PETRO, 9A Trần Phú, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",9A Trần Phú,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
192,ChIJEd_QcZurNTER44-g7oFFet0,Đại Lý Gas Minh Huyền,Cửa hàng,024 3366 3444,"Đại Lý Gas Minh Huyền, 39 Ng. Văn Chương 2, Văn Chương, Đống Đa, Hà Nội","Văn Chương, Đống Đa",39 Ng. Văn Chương 2,Hà Nội,,"Đống Đa, Hà Nội",VN
193,ChIJh0MOYs-tNTERUzO27nJaHE0,Cửa hàng gas petrolimex khu Ba Đình,Cửa hàng ga,024 3678 9999,"Cửa hàng gas petrolimex khu Ba Đình, 665 Đ. La Thành, Thành Công, Ba Đình, Hà Nội","Thành Công, Ba Đình",665 Đ. La Thành,Hà Nội,,"Ba Đình, Hà Nội",VN
198,ChIJxz-d6W6JoDERHHhtpAAkwwg,PVOIL PETROMEKONG CHXD SỐ 84,Trạm xăng,0943 659 052,"PVOIL PETROMEKONG CHXD SỐ 84, 447 Hẻm 553, Hưng Lợi, Ninh Kiều, Cần Thơ 94116","Hưng Lợi, Ninh Kiều",447 Hẻm 553,Cần Thơ,94116.0,"Ninh Kiều, Cần Thơ",VN
201,ChIJlcwCe-mrNTER4jLyV2FImIA,Trạm xăng Petrolimex,Trạm xăng,,"Trạm xăng Petrolimex, 214 Đ. Trần Quang Khải, Tràng Tiền, Hoàn Kiếm, Hà Nội","Tràng Tiền, Hoàn Kiếm",214 Đ. Trần Quang Khải,Hà Nội,,"Hoàn Kiếm, Hà Nội",VN
204,ChIJN8chHIyrNTERXrixa_uieAc,Cửa hàng Xăng dầu Nguyễn Đình Chiểu,Trạm xăng,,"Cửa hàng Xăng dầu Nguyễn Đình Chiểu, 4 P. Nguyễn Đình Chiểu, Lê Đại Hành, Hai Bà Trưng, Hà Nội","Lê Đại Hành, Hai Bà Trưng",4 P. Nguyễn Đình Chiểu,Hà Nội,,"Hai Bà Trưng, Hà Nội",VN
206,ChIJrV77n2KIoDERtiF1Z7WerG4,Cửa hàng xăng dầu Petrolimex Số 9,Trạm xăng,,"Cửa hàng xăng dầu Petrolimex Số 9, 222 QL91B, Long Tuyền, Bình Thủy, Cần Thơ","Long Tuyền, Bình Thủy",222 QL91B,Cần Thơ,,"Bình Thủy, Cần Thơ",VN
221,ChIJY_xJWTGIoDERQVMpYCgJnYI,Cây Xăng 199,Trạm xăng,,"Cây Xăng 199, 190 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",190 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
222,ChIJCcMvm0qIoDERM14Mk73oGa8,Cửa Hàng Xăng Dầu 207,Trạm xăng,,"Cửa Hàng Xăng Dầu 207, 58, 3/2 Street, Hung Loi Ward, Ninh Kieu District, Can Tho City, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều","58, 3/2 Street, Hung Loi Ward, Ninh Kieu District, Can Tho City",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
224,ChIJOW-eqLuJoDERqh2fiPSQ9Ck,Đại Lý Xăng Dầu Lê Uyên,Trạm xăng,0292 3912 818,"Đại Lý Xăng Dầu Lê Uyên, 313 QL1A, Lê Bình, Cái Răng, Cần Thơ","Lê Bình, Cái Răng",313 QL1A,Cần Thơ,,"Cái Răng, Cần Thơ",VN
226,ChIJIRyQqBpjoDERpukLDd4cAZo,Cửa hàng Xăng dầu Petrolimex Số 15,Trạm xăng,0292 6295 858,"2Q5R+G2M Cửa hàng Xăng dầu Petrolimex Số 15, Khu dân cư Vạn Phong, Cái Răng, Cần Thơ","Khu dân cư Vạn Phong, Cái Răng",2Q5R+G2M,Cần Thơ,,"Cái Răng, Cần Thơ",VN
241,ChIJ1exhMFGIoDER3iyUPV-IxJc,Cây xăng dầu nhà khách Cần Thơ,Trạm xăng,,"2PCR+3MC Cây xăng dầu nhà khách Cần Thơ, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",2PCR+3MC,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
242,ChIJA5ZE0CN9oDERPPXxN8Lj7Qo,Cửa hàng Xăng dầu Petrolimex Số 66,Trạm xăng,,"3RCF+925 Cửa hàng Xăng dầu Petrolimex Số 66, Cái Vồn, Bình Minh, Vĩnh Long","Cái Vồn, Bình Minh",3RCF+925,Vĩnh Long,,"Bình Minh, Vĩnh Long",VN
248,ChIJscNpLAmHoDERrIypdT2fbAY,Cửa hàng Xăng dầu Petrolimex Số 65,Trạm xăng,0270 3760 180,"4Q32+M3G Cửa hàng Xăng dầu Petrolimex Số 65, QL54, Tân Qưới, Bình Tân, Vĩnh Long","Tân Qưới, Bình Tân","4Q32+M3G, QL54",Vĩnh Long,,"Bình Tân, Vĩnh Long",VN
250,ChIJf8jn7k1ANTERDVH5OeB_Yzo,Cửa Hàng Gas Petrolimex,Trạm xăng,024 3350 2922,"Cửa Hàng Gas Petrolimex, 467 Đ. Lĩnh Nam, Lĩnh Nam, Hoàng Mai, Hà Nội","Lĩnh Nam, Hoàng Mai",467 Đ. Lĩnh Nam,Hà Nội,,"Hoàng Mai, Hà Nội",VN
252,ChIJTT0lurKJoDER-O0UsYFArKg,Cửa hàng xăng dầu Petrolimex Số 16,Trạm xăng,0908 838 525,"Cửa hàng xăng dầu Petrolimex Số 16, 142 Đ. Nguyễn Văn Cừ, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều",142 Đ. Nguyễn Văn Cừ,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
264,ChIJVfMJ3J6JoDER8-JzrBE9nGk,Cửa hàng Gas 9 Trãi,Cửa hàng tổng hợp,0908 427 323,"Cửa hàng Gas 9 Trãi, J16 Đường Số 3, Khu Tái định cư văn hoá, Cái Răng, Cần Thơ","Khu Tái định cư văn hoá, Cái Răng",J16 Đường Số 3,Cần Thơ,,"Cái Răng, Cần Thơ",VN
268,ChIJv9jllatioDER3EA0-Sjr59k,Trạm xăng dầu An Bình,Trạm xăng,,"3Q2P+6M9 Trạm xăng dầu An Bình, Trần Phú, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều","3Q2P+6M9, Trần Phú",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
271,ChIJASGjxjmIoDERYBWxZmOgZDk,SAIGON PETRO- Cửa Hàng Xăng Dầu Số 36,Trạm xăng,0292 3749 431,"SAIGON PETRO- Cửa Hàng Xăng Dầu Số 36, 91b Đ. Nguyễn Văn Linh, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",91b Đ. Nguyễn Văn Linh,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
273,ChIJGdE95meIoDERpcEgmU7RApo,Cửa Hàng Gas An Khánh,Cửa hàng đồ nhà bếp,0292 3894 429,"2PPW+4HC Cửa Hàng Gas An Khánh, QL91B, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều","2PPW+4HC, QL91B",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
274,ChIJc8W0ywSJoDER7s_0hZHUHmg,Cửa Hàng Gas Việt Phương,Cửa hàng,,"Cửa Hàng Gas Việt Phương, số 91/36 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",số 91/36 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
290,ChIJF2p2ylp9oDER1Le3V0lldWE,Cửa hàng Xăng dầu Petrolimex Số 39,Trạm xăng,0270 2219 273,"3Q8V+CFR Cửa hàng Xăng dầu Petrolimex Số 39, QL54, Thành Lợi, Bình Tân, Vĩnh Long","Thành Lợi, Bình Tân","3Q8V+CFR, QL54",Vĩnh Long,,"Bình Tân, Vĩnh Long",VN
291,ChIJmVq_4_19oDERoIshAmdXtfY,Cửa hàng Xăng dầu Petrolimex Số 58,Trạm xăng,,"3R6G+2JP Cửa hàng Xăng dầu Petrolimex Số 58, QL54, Đông Thuận, Bình Minh, Vĩnh Long","Đông Thuận, Bình Minh","3R6G+2JP, QL54",Vĩnh Long,,"Bình Minh, Vĩnh Long",VN
308,ChIJKV3I8TmIoDERbrFNBDpQHdo,Bếp Gas- Gas Phát Đạt,Cửa hàng đồ gia dụng,0939 656 505,"Bếp Gas- Gas Phát Đạt, 15d1a, Khu Vực 3, Phường An Khánh, Ninh Kiều, Cần Thơ","Phường An Khánh, Ninh Kiều","15d1a, Khu Vực 3",Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
318,ChIJ_3KUY11ioDERmk4_Dl0sAWc,Gas Ngọc Thuận 586,Cửa hàng tạp phẩm,0919 366 122,"Gas Ngọc Thuận 586, A38 Số 9, KDC 586Phú Thứ, Cái Răng, Cần Thơ","KDC 586Phú Thứ, Cái Răng",A38 Số 9,Cần Thơ,,"Cái Răng, Cần Thơ",VN
320,ChIJrfqpROKrNTERf_ZyfJw4Qrw,Gas Petrol ABC,Cửa hàng ga,0962 651 116,"Gas Petrol ABC, 145 P. Thái Hà, Trung Liệt, Đống Đa, Hà Nội","Trung Liệt, Đống Đa",145 P. Thái Hà,Hà Nội,,"Đống Đa, Hà Nội",VN
332,ChIJu6K7MV-JoDERQN8xB_1tmA4,Cửa hàng Xăng dầu Petrolimex Số 01,Trạm xăng,,"Cửa hàng Xăng dầu Petrolimex Số 01, 66 Đ. Cách Mạng Tháng 8, Thới Bình, Ninh Kiều, Cần Thơ","Thới Bình, Ninh Kiều",66 Đ. Cách Mạng Tháng 8,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
335,ChIJC3h-9g2tNTERGKe0p3iTddA,Đại Lý Gas Và Bếp Gas Số 1 Hà Nội (Đổi Gas),Cửa hàng ga,0913 438 346,"Đại Lý Gas Và Bếp Gas Số 1 Hà Nội (Đổi Gas), 168 ngõ 553 Giải Phóng, Giáp Bát, Hoàng Mai, Hà Nội","Giáp Bát, Hoàng Mai",168 ngõ 553 Giải Phóng,Hà Nội,,"Hoàng Mai, Hà Nội",VN
341,ChIJG-vTchSJoDERT2X86BVo79g,Cửa hàng Xăng dầu Petrolimex Số 04,Trạm xăng,0292 3847 582,"Cửa hàng Xăng dầu Petrolimex Số 04, 264 Ấp Mỹ Phước, Huyện Phong Điền, Mỹ Khánh, Phong Điền, Cần Thơ","Mỹ Khánh, Phong Điền","264 Ấp Mỹ Phước, Huyện Phong Điền",Cần Thơ,,"Phong Điền, Cần Thơ",VN
352,ChIJBY8aOtWrNTERXerCPnmyYQc,Cửa hàng Gas và Bếp Gas Quỳnh Liên,Cửa hàng ga,0972 331 116,"Cửa hàng Gas và Bếp Gas Quỳnh Liên, 1 P. Thọ Lão, Đồng Nhân, Hai Bà Trưng, Hà Nội","Đồng Nhân, Hai Bà Trưng",1 P. Thọ Lão,Hà Nội,,"Hai Bà Trưng, Hà Nội",VN
353,ChIJGVqdvputNTERqYvPSX_Iqvc,Gas Xuân Hùng,Cửa hàng ga,0912 602 069,"Gas Xuân Hùng, số 185b, Hoàng Mai, Hà Nội","Hoàng Văn Thụ, Hoàng Mai",số 185b,Hà Nội,,"Hoàng Mai, Hà Nội",VN
354,ChIJD204eSiJoDERoBRkCIKevLM,Hệ Thống Gas Lê Uyên,Cửa hàng,0939 750 101,"Hệ Thống Gas Lê Uyên, 313 QL1A, Thường Thạnh, Cái Răng, Cần Thơ","Thường Thạnh, Cái Răng",313 QL1A,Cần Thơ,,"Cái Răng, Cần Thơ",VN
361,ChIJDXXtAuKtNTERSruHtiI6KyY,Cửa Hàng Gas Petrolimex Hai Bà Trưng,Cửa hàng ga,,"Cửa Hàng Gas Petrolimex Hai Bà Trưng, 112 Ng. 105 Bạch Mai, Thanh Nhàn, Hai Bà Trưng, Hà Nội","Thanh Nhàn, Hai Bà Trưng",112 Ng. 105 Bạch Mai,Hà Nội,,"Hai Bà Trưng, Hà Nội",VN
362,ChIJmRZN39dSNDERoun8aL2KV_U,Gas Petrolimex Gần Nhất,Trạm xăng,024 3350 2922,"Gas Petrolimex Gần Nhất, 68 P. Mai Động, phường, Hoàng Mai, Hà Nội","phường, Hoàng Mai",68 P. Mai Động,Hà Nội,,"Hoàng Mai, Hà Nội",VN
363,ChIJn9ukOnGrNTERvL2Fa3cnMak,Đại Lý Gas Ngọn Lửa Thần,Công ty ga,024 3365 9889,"Đại Lý Gas Ngọn Lửa Thần, 261 P. Giảng Võ, Chợ Dừa, Đống Đa, Hà Nội","Chợ Dừa, Đống Đa",261 P. Giảng Võ,Hà Nội,,"Đống Đa, Hà Nội",VN
371,ChIJUTYBGuCJoDERp-nvUIxr3j8,Cửa Hàng Gas Khánh Khoa,Cửa hàng,0913 853 349,"Cửa Hàng Gas Khánh Khoa, 1/125 Sông Hậu, Cái Khế, Ninh Kiều, Cần Thơ","Cái Khế, Ninh Kiều",1/125 Sông Hậu,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
372,ChIJA0IQst-HoDERfVXmjS2FaAs,Đại lý Gas - Bếp Gas - Gạo - Văn Hiền,Cửa hàng ga,0929 784 784,"Đại lý Gas - Bếp Gas - Gạo - Văn Hiền, 130D Trần Quang Diệu, An Thới, Bình Thủy, Cần Thơ","An Thới, Bình Thủy",130D Trần Quang Diệu,Cần Thơ,,"Bình Thủy, Cần Thơ",VN
373,ChIJXRYrleiHoDERZ9wdg_avCnk,Cửa hàng Xăng dầu Petrolimex Số 02,Trạm xăng,,"Cửa hàng Xăng dầu Petrolimex Số 02, 135 Đ. Cách Mạng Tháng 8, An Thới, Bình Thủy, Cần Thơ","An Thới, Bình Thủy",135 Đ. Cách Mạng Tháng 8,Cần Thơ,,"Bình Thủy, Cần Thơ",VN
388,ChIJL3y2y1OIoDERMbbrtm4ydKo,Đại Lý Xăng Dầu Dntn Vạn Nguyên 2,Trạm xăng,0292 3527 048,"Đại Lý Xăng Dầu Dntn Vạn Nguyên 2, 310 Cái Sơn Hàng Bàng, An Bình, Ninh Kiều, Cần Thơ","An Bình, Ninh Kiều",310 Cái Sơn Hàng Bàng,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
401,ChIJxVXEOzCIoDERIzd7nDBdSfA,Đại Lý Gas Bình Minh,Cửa hàng,,"Đại Lý Gas Bình Minh, 280 Đ. 30 Tháng 4, Hưng Lợi, Ninh Kiều, Cần Thơ","Hưng Lợi, Ninh Kiều",280 Đ. 30 Tháng 4,Cần Thơ,,"Ninh Kiều, Cần Thơ",VN
